x_lambda_over_NA,PSF_1,PSF_2,sum
-0.9572499999999999,0.0026655742116000235,0.05846715758637743,0.06113273179797745
-0.9555,0.002705689680948914,0.060225766154978884,0.0629314558359278
-0.9537499999999999,0.0027455922863037245,0.06201586845570624,0.06476146074200996
-0.952,0.0027852642262230685,0.06383761911614026,0.06662288334236333
-0.95025,0.0028246876921337247,0.0656911681691822,0.06851585586131594
-0.9484999999999999,0.0028638448766033246,0.06757666098397852,0.07044050586058184
-0.94675,0.002902717981672363,0.06949423819753946,0.07239695617921182
-0.945,0.0029412892272420387,0.07144403564707758,0.07438532487431962
-0.9432499999999999,0.0029795408595147655,0.07342618430308165,0.0764057251625964
-0.9415,0.003017455159483776,0.075440810203151,0.07845826536263477
-0.93975,0.0030550144514687183,0.07748803438661112,0.08054304883807983
-0.938,0.0030922011116934277,0.07956797282992867,0.0826601739416221
-0.93625,0.003128997576902688,0.0816807363829503,0.08480973395985299
-0.9344999999999999,0.0031653863530142676,0.08382643070598417,0.08699181705899843
-0.93275,0.003201350023802707,0.08600515620774389,0.0892065062315466
-0.9309999999999999,0.003236871259611256,0.0882170079841778,0.09145387924378905
-0.9292499999999999,0.0032719328260883257,0.09046207575820088,0.0937340085842892
-0.9275,0.003306517592944655,0.09274044382035161,0.09604696141329626
-0.92575,0.003340608542727703,0.09505219097039341,0.0983927995131211
-0.9239999999999999,0.0033741887796092476,0.09739739045987822,0.10077157923948746
-0.92225,0.003407241538182604,0.09977610993569463,0.10318335147387724
-0.9205,0.003439750192265582,0.10218841138461976,0.10562816157688534
-0.91875,0.003471698263705316,0.10463435107888988,0.1081060493425952
-0.917,0.00350306943118115,0.10711397952281518,0.11061704895399632
-0.9152499999999999,0.0035338475390016616,0.10962734140045277,0.11316118893945444
-0.9135,0.0035640166058918898,0.11217447552435689,0.11573849213024878
-0.91175,0.0035935608337668732,0.11475541478542856,0.11834897561919543
-0.9099999999999999,0.0036224646164875083,0.11737018610387635,0.12099265072036387
-0.90825,0.003650712548594698,0.12001881038131178,0.12366952292990648
-0.9065,0.003678289434017949,0.12270130245399553,0.12637959188801348
-0.9047499999999999,0.0037051802947542017,0.12541767104724885,0.12912285134200308
-0.903,0.0037313703795130056,0.12816791873105177,0.13189928911056478
-0.9012499999999999,0.003756845172323985,0.13095204187684306,0.13470888704916706
-0.8995,0.0037815904011024404,0.13377003061553566,0.1375516210166381
-0.8977499999999999,0.003805592046169167,0.13662186879677152,0.14042746084294067
-0.8959999999999999,0.0038288363487203147,0.13950753394942259,0.1433363702981429
-0.89425,0.003851309819243216,0.14242699724336128,0.14627830706260447
-0.8925,0.003872999245874202,0.14538022345251309,0.14925322269838728
-0.8907499999999999,0.003893891702694161,0.14836717091920437,0.15226106262189854
